Company,CUSIP,Shares,Value,Discretion
STARBUCKS CORP,855244109,19,1734,SOLE
STARBUCKS CORP,855244109,49502,4517058,SOLE
STEWART INFORMATION SVCS COR,860372101,176609,11919341,SOLE
STRAWBERRY FIELDS REIT INC,863182101,50094,527991,SOLE
SUMMIT MATLS INC,86614U100,217427,11001806,SOLE
SUNOPTA INC,8676EP108,174176,1341155,SOLE
SURGERY PARTNERS INC,86881A100,292278,6187525,SOLE
TAIWAN SEMICONDUCTOR MFG LTD,874039100,246464,48674081,SOLE
TAIWAN SEMICONDUCTOR MFG LTD,874039100,5392688,1065001953,SOLE
TALKSPACE INC,87427V103,561200,1734108,SOLE
TANGER INC,875465106,164104,5600870,SOLE
TAYLOR MORRISON HOME CORP,87724P106,222301,13607044,SOLE
TE CONNECTIVITY PLC,G87052109,51,7291,SOLE
TE CONNECTIVITY PLC,G87052109,127282,18197508,SOLE
TENET HEALTHCARE CORP,88033G407,233,29412,SOLE
TENET HEALTHCARE CORP,88033G407,10033,1266466,SOLE
TERRENO RLTY CORP,88146M101,2011,118931,SOLE
TEXAS INSTRS INC,882508104,27983,5247132,SOLE
TEXAS INSTRS INC,882508104,3602070,675424146,SOLE
TEXAS ROADHOUSE INC,882681109,81,14615,SOLE
TEXAS ROADHOUSE INC,882681109,3715,670297,SOLE
THERMON GROUP HLDGS INC,88362T103,319411,9189454,SOLE
TILE SHOP HLDGS INC,88677Q109,313172,2170282,SOLE
TILLYS INC,886885102,408114,1734485,SOLE
TITAN INTL INC ILL,88830M102,178281,1210528,SOLE
TITAN MACHY INC,88830R101,634509,8965612,SOLE
TOLL BROTHERS INC,889478103,88,11084,SOLE
TOLL BROTHERS INC,889478103,3791,477476,SOLE
TRANSALTA CORP,89346D107,19090,269644,SOLE
TRIMAS CORP,896215209,257506,6332073,SOLE
TRIMBLE INC,896239100,92,6501,SOLE
TRIMBLE INC,896239100,3903,275786,SOLE
TRINITY INDS INC,896522109,410792,14418799,SOLE
TRIUMPH GROUP INC NEW,896818101,242841,4531413,SOLE
TRONOX HOLDINGS PLC,G9087Q102,1026040,10332223,SOLE
TRUIST FINL CORP,89832Q109,85143,3693503,SOLE
TTM TECHNOLOGIES INC,87305R109,770836,19078191,SOLE
TXNM ENERGY INC,69349H107,5341,262617,SOLE
UGI CORP NEW,902681105,8540,241084,SOLE
ULTRA CLEAN HLDGS INC,90385V107,400939,14413757,SOLE
UMH PPTYS INC,903002103,375919,7097351,SOLE
UNILEVER PLC,904767704,574689,32584874,SOLE
UNITEDHEALTH GROUP INC,91324P102,15,7588,SOLE
UNITEDHEALTH GROUP INC,91324P102,40026,20247552,SOLE
UNIVERSAL ELECTRS INC,913483103,163936,1803296,SOLE
UNIVERSAL HLTH SVCS INC,913903100,29863,5358098,SOLE
UNIVERSAL HLTH SVCS INC,913903100,4645319,833463135,SOLE
UNIVERSAL TECHNICAL INST INC,913915104,467076,12008524,SOLE
US BANCORP DEL,902973304,63355,3030278,SOLE
US BANCORP DEL,902973304,8812548,421504171,SOLE
UTZ BRANDS INC,918090101,470996,7375797,SOLE
V2X INC,92242T101,160633,7683076,SOLE
VALLEY NATL BANCORP,919794107,976000,8842560,SOLE
VAREX IMAGING CORP,92214X106,223238,3257042,SOLE
VEECO INSTRS INC DEL,922417100,450298,12067986,SOLE
VIAVI SOLUTIONS INC,925550105,731800,7391180,SOLE
VIEMED HEALTHCARE INC,92663R105,328824,2637168,SOLE
VISHAY INTERTECHNOLOGY INC,928298108,534000,9045960,SOLE
VISHAY PRECISION GROUP INC,92835K103,78500,1842395,SOLE
VITAL ENERGY INC,516806205,239101,7393003,SOLE
VITAL FARMS INC,92847W103,144979,5464259,SOLE
VSE CORP,918284100,101422,9645232,SOLE
WALKER & DUNLOP INC,93148P102,104,10110,SOLE
WALKER & DUNLOP INC,93148P102,5392,524156,SOLE
WARBY PARKER INC,93403J106,780,18884,SOLE
WARBY PARKER INC,93403J106,311478,7540882,SOLE
WEBSTER FINL CORP,947890109,102,5632,SOLE
WEBSTER FINL CORP,947890109,6000,331320,SOLE
WELLS FARGO CO NEW,949746804,20691,24711470,SOLE
WERNER ENTERPRISES INC,950755108,404048,14513404,SOLE
WESCO INTL INC,95082P105,61258,11085248,SOLE
WESTLAKE CORPORATION,960413102,136,15592,SOLE
WESTLAKE CORPORATION,960413102,5852,670932,SOLE
WEYERHAEUSER CO MTN BE,962166104,93462,2630948,SOLE
WEYERHAEUSER CO MTN BE,962166104,14268844,401667959,SOLE
WHEATON PRECIOUS METALS CORP,962879102,390464,21959721,SOLE
WHEATON PRECIOUS METALS CORP,962879102,18656573,1049245511,SOLE
WHITESTONE REIT,966084204,1192840,16902543,SOLE
WILLIAMS COS INC,969457100,3163,171182,SOLE
WILLIS TOWERS WATSON PLC LTD,G96629103,102298,32043929,SOLE
WILLIS TOWERS WATSON PLC LTD,G96629103,4354632,1364044928,SOLE
XPO INC,983793100,172,22558,SOLE
XPO INC,983793100,7785,1021003,SOLE
YETI HLDGS INC,98585X104,190800,7347708,SOLE
ZIMMER BIOMET HOLDINGS INC,98956P102,90,9507,SOLE
ZIMMER BIOMET HOLDINGS INC,98956P102,4436,468575,SOLE
ZIMVIE INC,98888T107,267971,3738195,SOLE
ZUMIEZ INC,989817101,298673,5725561,SOLE
