Company,CUSIP,Shares,Value,Discretion,PutCall
TE CONNECTIVITY PLC,G87052109,127975,19322945,SOLE,
TENET HEALTHCARE CORP,88033G407,233,38725,SOLE,
TENET HEALTHCARE CORP,88033G407,63875,10616025,SOLE,
TERRENO RLTY CORP,88146M101,1947,130118,SOLE,
TEXAS INSTRS INC,882508104,23333,4819894,SOLE,
TEXAS INSTRS INC,882508104,4178084,863066812,SOLE,
TEXAS ROADHOUSE INC,882681109,51,9007,SOLE,
TEXAS ROADHOUSE INC,882681109,2265,399999,SOLE,
THERMON GROUP HLDGS INC,88362T103,273611,8164552,SOLE,
TILE SHOP HLDGS INC,88677Q109,345984,2280035,SOLE,
TILLYS INC,886885102,419657,2140251,SOLE,
TITAN MACHY INC,88830R101,445511,6205968,SOLE,
TOLL BROTHERS INC,889478103,88,13595,SOLE,
TOLL BROTHERS INC,889478103,3791,585672,SOLE,
TRIMAS CORP,896215209,253006,6459243,SOLE,
TRIMBLE INC,896239100,92,5712,SOLE,
TRIMBLE INC,896239100,3603,223710,SOLE,
TRINITY INDS INC,896522109,411980,14353383,SOLE,
TRIUMPH GROUP INC NEW,896818101,667841,8608470,SOLE,
TRONOX HOLDINGS PLC,G9087Q102,850840,12447789,SOLE,
TRUIST FINL CORP,89832Q109,23841,1019680,SOLE,
TTM TECHNOLOGIES INC,87305R109,810341,14788723,SOLE,
TXNM ENERGY INC,69349H107,3582,156784,SOLE,
UGI CORP NEW,902681105,4723,118169,SOLE,
ULTRA CLEAN HLDGS INC,90385V107,373639,14919405,SOLE,
UMH PPTYS INC,903002103,197493,3884687,SOLE,
UNILEVER PLC,904767704,554540,36022889,SOLE,
UNITEDHEALTH GROUP INC,91324P102,15,8770,SOLE,
UNITEDHEALTH GROUP INC,91324P102,412159,240981124,SOLE,
UNIVERSAL ELECTRS INC,913483103,160436,1480824,SOLE,
UNIVERSAL HLTH SVCS INC,913903100,25515,5843238,SOLE,
UNIVERSAL HLTH SVCS INC,913903100,4605568,1054721128,SOLE,
UNIVERSAL TECHNICAL INST INC,913915104,521376,8477574,SOLE,
US BANCORP DEL,902973304,52122,2383553,SOLE,
US BANCORP DEL,902973304,8858444,405096644,SOLE,
UTZ BRANDS INC,918090101,453396,8025109,SOLE,
V2X INC,92242T101,178833,9989611,SOLE,
VALLEY NATL BANCORP,919794107,883500,8004510,SOLE,
VAREX IMAGING CORP,92214X106,319238,3805317,SOLE,
VEECO INSTRS INC DEL,922417100,387998,12854374,SOLE,
VIAVI SOLUTIONS INC,925550105,690237,6225938,SOLE,
VIEMED HEALTHCARE INC,92663R105,110901,812904,SOLE,
VITAL ENERGY INC,516806205,205401,5525287,SOLE,
VSE CORP,918284100,118922,9838417,SOLE,
WALKER & DUNLOP INC,93148P102,53,6020,SOLE,
WALKER & DUNLOP INC,93148P102,2592,294425,SOLE,
WARBY PARKER INC,93403J106,780,12737,SOLE,
WARBY PARKER INC,93403J106,34200,558486,SOLE,
WELLS FARGO CO NEW,949746804,20691,26530000,SOLE,
WERNER ENTERPRISES INC,950755108,369848,14272434,SOLE,
WESCO INTL INC,95082P105,28858,4847567,SOLE,
WESTLAKE CORPORATION,960413102,136,20439,SOLE,
WESTLAKE CORPORATION,960413102,5852,879497,SOLE,
WEYERHAEUSER CO MTN BE,962166104,80460,2724391,SOLE,
WEYERHAEUSER CO MTN BE,962166104,14123046,478206338,SOLE,
WHEATON PRECIOUS METALS CORP,962879102,371296,22678754,SOLE,
WHEATON PRECIOUS METALS CORP,962879102,18975289,1159010575,SOLE,
WHITESTONE REIT,966084204,1174722,15893989,SOLE,
WILLIAMS COS INC,969457100,186298,8504504,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,119815,35289009,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,5009944,1475578806,SOLE,
XPO INC,983793100,172,18492,SOLE,
XPO INC,983793100,7685,826214,SOLE,
YETI HLDGS INC,98585X104,12500,512875,SOLE,
ZETA GLOBAL HOLDINGS CORP,98956A105,668367,19937388,SOLE,
ZIMMER BIOMET HOLDINGS INC,98956P102,90,9716,SOLE,
ZIMMER BIOMET HOLDINGS INC,98956P102,4436,478866,SOLE,
ZIMVIE INC,98888T107,200571,3183062,SOLE,
ZUMIEZ INC,989817101,313173,6670585,SOLE,
