Company,CUSIP,Shares,Value,Discretion,PutCall
RTX CORPORATION,75513E101,7280,882045,DFND,
RTX CORPORATION,75513E101,156,18901,OTR,
RTX CORPORATION,75513E101,3421,414488,DFND,
Invesco Qqq Tr Unit Ser 1,46090E103,197,96150,DFND,
Invesco Qqq Tr Unit Ser 1,46090E103,6771,3304722,DFND,
Target Corp,87612E106,2360,367830,DFND,
Target Corp,87612E106,60,9352,DFND,
Renasant Corp,75970E107,28000,910000,DFND,
Totalenergies SE ADR,89151E109,165,10662,DFND,
Travelers Companies Inc,89417E109,1799,421182,DFND,
Travelers Companies Inc,89417E109,403,94350,DFND,
AT & T Inc,00206R102,18472,406384,DFND,
AT & T Inc,00206R102,973,21406,DFND,
Ast Spacemobile Inc,00217D100,30542,798673,DFND,
Abbvie Inc,00287Y109,70413,13905159,DFND,
Abbvie Inc,00287Y109,321,63391,OTR,
Abbvie Inc,00287Y109,3619,714680,DFND,
Aberdeen Standard Physical Gol,00326A104,4500,113085,DFND,
"Acuity Brands, Inc.",00508Y102,1794,494050,DFND,
Adobe Inc,00724F101,35004,18124371,DFND,
Adobe Inc,00724F101,69,35727,OTR,
Adobe Inc,00724F101,6544,3388352,DFND,
Aeva Technologies Inc,00835Q202,280,921,DFND,
Agilent Technologies Inc,00846U101,484,71864,DFND,
Agilent Technologies Inc,00846U101,656,97403,DFND,
Alibaba Group Holding Ltd Spon,01609W102,50,5306,DFND,
Alphabet Inc Cl C,02079K107,8016,1340203,DFND,
Alphabet Inc Cl C,02079K107,122945,20555175,DFND,
Alphabet Inc Cl C,02079K107,400,66876,OTR,
Alphabet Inc Cl A,02079K305,37526,6223687,DFND,
Alphabet Inc Cl A,02079K305,27885,4624727,DFND,
Altaba Inc Escrow,021ESC017,100,713,DFND,
Altria Group Inc,02209S103,38005,1939775,DFND,
Altria Group Inc,02209S103,2145,109481,DFND,
Kinetik Holdings Inc Com,02215L209,130,5884,DFND,
American Tower Corp REIT,03027X100,7,1628,DFND,
American Tower Corp REIT,03027X100,86,20000,DFND,
Ameriprise Financial Inc Com,03076C106,14,6577,DFND,
Apollo Global Mgmt Inc Com,03769M106,2000,249820,DFND,
Archer Aviation Inc Cl A,03945R102,400,1212,DFND,
Ares Capital Corp Com,04010L103,3500,73290,DFND,
Atlantic Union Bankshares Corp,04911A107,4335,163299,DFND,
Axon Enterprise,05464C101,300,119880,DFND,
BWX Technologies Inc,05605H100,250,27175,DFND,
Baker Hughes CO,05722G100,1053,38066,DFND,
Blackline Inc,09239B109,250,13785,DFND,
Blackrock Inc Class A,09247X101,1251,1187837,DFND,
Blackrock Mun Inc Trust II,09249N101,999,11249,DFND,
Blackstone Inc.,09260D107,321,49155,DFND,
Blackstone Inc.,09260D107,2655,406560,DFND,
Blink Charging CO,09354A100,400,688,DFND,
Booking Holdings Inc,09857L108,1,4212,DFND,
Brighthouse Finl Inc Com,10922N103,46,2071,DFND,
Broadcom Inc,11135F101,194187,33497258,DFND,
Broadcom Inc,11135F101,480,82800,OTR,
Broadcom Inc,11135F101,46552,8030220,DFND,
Byrna Technologies Inc Com,12448X201,100,1697,DFND,
C & F Financial Corporation,12466Q104,404,23573,DFND,
Cbre Group Inc,12504L109,350,43568,DFND,
Capital One Financial,14040H105,4061,608054,DFND,
Capital One Financial,14040H105,171,25604,DFND,
Cardinal Health Inc Com,14149Y108,853,94295,DFND,
Cardiol Therapeutics Inc Cl A,14161Y200,1000,1980,DFND,
Carrier Global Corp,14448C104,3085,248312,DFND,
Carrier Global Corp,14448C104,3859,310611,DFND,
Centene Corp,15135B101,40414,3042366,DFND,
Centene Corp,15135B101,125,9410,OTR,
Centene Corp,15135B101,737,55481,DFND,
Chaparral Energy Inc,15942R133,13,13,DFND,
Chaparral Energy Inc Wt,15942R141,13,13,DFND,
Chargepoint Holdings Inc,15961R105,390,534,DFND,
Cheniere Energy Inc Com,16411R208,12584,2263107,DFND,
Cheniere Energy Inc Com,16411R208,12141,2183437,DFND,
Cisco Systems Inc,17275R102,8507,452743,DFND,
Cisco Systems Inc,17275R102,92679,4932376,DFND,
Civitas Resources Inc Com New,17888H103,2000,101340,DFND,
Cloudflare Inc Cl A Com,18915M107,120,9707,DFND,
Coinbase Global Inc Cl A,19260Q107,55,9799,DFND,
Coinbase Global Inc Cl A,19260Q107,26,4632,DFND,
Comcast Corp-Cl A,20030N101,55757,2328970,DFND,
Comcast Corp-Cl A,20030N101,31281,1306607,DFND,
Conocophillips,20825C104,2958,311418,DFND,
Conocophillips,20825C104,2220,233722,DFND,
Constellation Brands Inc,21036P108,22907,5902905,DFND,
Constellation Brands Inc,21036P108,10368,2671730,DFND,
Constellation Energy Corporati,21037T109,27,7021,DFND,
Corteva Inc,22052L104,5419,318583,DFND,
Costco Whsl Corp New,22160K105,14826,13143546,DFND,
Costco Whsl Corp New,22160K105,10031,8892682,DFND,
Crowdstrike Holdings Inc Cl A,22788C105,308,86385,DFND,
Crown Castle Inc,22822V101,9789,1161269,DFND,
Crown Castle Inc,22822V101,225,26692,DFND,
Datadog Inc Cl A,23804L103,200,23012,DFND,
Destra Multi-Alternative Fd,25065A502,1027,8904,DFND,
Devon Energy,25179M103,220,8606,DFND,
Diageo PLC ADR,25243Q205,3021,423967,DFND,
Diageo PLC ADR,25243Q205,10287,1443678,DFND,
Diamondback Energy Inc Com,25278X109,28,4827,DFND,
Digitalocean Holdings Inc,25402D102,200,8078,DFND,
Dominion Energy Inc,25746U109,13937,805419,DFND,
Dominion Energy Inc,25746U109,191,11038,DFND,
Dominos Pizza,25754A201,1,430,DFND,
Duke Energy Corp,26441C204,42207,4866467,DFND,
Duke Energy Corp,26441C204,5270,607631,DFND,
Duolingo Inc Cl A,26603R106,11,3102,DFND,
Dupont DE Nemours Inc,26614N102,3120,278023,DFND,
Eni Spa Spons ADR,26874R108,1492,45223,DFND,
Eog Res Inc,26875P101,14268,1753965,DFND,
Eog Res Inc,26875P101,403,49541,DFND,
Editas Medicine Inc,28106W103,500,1705,DFND,
Elanco Animal Health Inc,28414H103,515,7565,DFND,
Embecta Corp,29082K105,25,353,DFND,
Embecta Corp,29082K105,6,85,DFND,
Enbridge Incorporated ADR,29250N105,2287,92875,DFND,
Endeavor Group Holdings Inc,29260Y109,2000,57120,DFND,
Energy Transfer LP,29273V100,2517,40398,DFND,
Energy Transfer LP,29273V100,533,8555,DFND,
Enphase Energy Inc Com,29355A107,800,90416,DFND,
Vestis Corp Com,29430C102,1000,14900,DFND,
Equinox Gold Co,29446Y502,1315,8008,DFND,
Esperion Therapeutics Inc,29664W105,314,518,DFND,
Evaxion Biotech A/S Sponsored Ads,29970R204,4,12,DFND,
Eversource Energy,30040W108,1693,115209,DFND,
Evolv Technologies Hldngs Inc,30049H102,3571,14463,DFND,
Exxon Mobil Corp,30231G102,45184,5296468,DFND,
Exxon Mobil Corp,30231G102,22229,2605683,DFND,
"Meta Platforms, Inc. Class A",30303M102,10791,6177213,DFND,
"Meta Platforms, Inc. Class A",30303M102,3478,1990946,DFND,
Fedex Corporation,31428X106,1480,405046,DFND,
Ferguson Enterprises Inc.,31488V107,110,21843,DFND,
Fidelity Natl Information Svcs,31620M106,2,168,DFND,
First Citizens Bancshares Inc,31946M103,2100,3865995,DFND,
First Trust Long/Short Equity,33739P103,60,3808,DFND,
Fortive Corp,34959J108,15666,1236517,DFND,
Freeport-McMoran Inc,35671D857,350,17472,DFND,
Fuelcell Energy Inc Com,35952H601,2355,895,DFND,
GE Healthcare Technologies Inc,36266G107,33,3097,DFND,
GE Healthcare Technologies Inc,36266G107,157,14734,DFND,
Gaming And Leisure Properties,36467J108,460,23667,DFND,
GE Vernova Inc,36828A101,130,33147,DFND,
GE Vernova Inc,36828A101,24,6120,DFND,
General Motors CO,37045V100,957,42912,DFND,
Global X Fds Nasdaq 100 Cover,37954Y483,0,8,DFND,
Goldman Sachs Group Inc Com,38141G104,2591,1282830,DFND,
Goldman Sachs Group Inc Com,38141G104,430,212897,DFND,
GoPro Inc Cl A,38268T103,13,18,DFND,
Grayscale Ethereum Mini Tr E Com Unit,38964R104,460,1122,DFND,
HCA Healthcare Inc,40412C101,288,117052,DFND,
Hall Of Fame Resort & Entertai,40619L201,5,10,DFND,
Hess Corporation,42809H107,615,83517,DFND,
Hess Corporation,42809H107,37,5025,DFND,
Holley Inc,43538H103,200,590,DFND,
Ipg Photonics Corp,44980X109,140,10405,DFND,
Tidal Trust Iii Rockefeller Opp,45259A878,7750,200803,DFND,
Ingersoll-Rand Inc,45687V106,144,14135,DFND,
Insulet Corp,45784P101,30,6983,DFND,
Interactive Brokers Group In Com Cl A,45841N107,11,1533,DFND,
Intercontinental Exchange Inc,45866F104,17212,2764936,DFND,
Intercontinental Exchange Inc,45866F104,46354,7446307,DFND,
Intuitive Surgical Inc,46120E602,25049,12305822,DFND,
Intuitive Surgical Inc,46120E602,95,46671,OTR,
Intuitive Surgical Inc,46120E602,12136,5962052,DFND,
Invesco Exchange Traded Fd T Water Res Etf,46137V142,35,2469,DFND,
Invesco S&P 500 Pure Value ETF,46137V258,530,47128,DFND,
Invesco S&P 500 Pure Growth ET,46137V266,1150,45161,DFND,
Invesco Exchange Traded Fd T Hig Yld Eq Div,46137V563,1013,22215,DFND,
Invesco Exchange Traded Fd T Hig Yld Eq Div,46137V563,19098,418819,DFND,
Invesco S&P 500 Low Volatility,46138E354,11541,827836,DFND,
Invesco Capital Management Llc,46138G508,2370,49794,DFND,
Iqvia Holdings,46266C105,18,4265,DFND,
Ishares Core High Dividend ETF,46429B663,6193,728421,DFND,
Ishares Core Msci Eafe ETF,46432F842,6296,491403,DFND,
Ishares Tr Core Msci Eafe,46432F842,4539,354269,DFND,
Ishares Core Msci Emerging,46434G103,35,2009,DFND,
Ishares MSCI Global Gold Min E,46434G855,17508,577939,DFND,
iShares 0-5 Year High Yield Co,46434V407,5795,251619,DFND,
Ishares Core Dividend Growth E,46434V621,17061,1069554,DFND,
Ishares Self-Driving Ev&tech,46435U366,525,16674,DFND,
Ishares Tr/ishares 0-3 Mnth Tr,46436E718,1550,156116,DFND,
Ishares Bitcoin Trust Etf Shs Ben Int,46438F101,4181,151060,DFND,
JP Morgan Chase & CO,46625H100,126282,26627823,DFND,
JP Morgan Chase & CO,46625H100,225,47444,OTR,
JP Morgan Chase & CO,46625H100,25966,5475190,DFND,
JPMorgan US Quality Factor ETF,46641Q761,606,34281,DFND,
JP Morgan Hedged Equity ETF,46654Q724,13004,795065,DFND,
Keysight Technologies Inc Com,49338L103,328,52129,DFND,
Kinder Morgan Inc,49456B101,830,18335,DFND,
Kinder Morgan Inc,49456B101,4540,100289,DFND,
Kinsale Capital Group Inc,49714P108,170,79147,DFND,
Kite Realty Group Trust REIT,49803T300,18050,479408,DFND,
Kite Realty Group Trust REIT,49803T300,1835,48738,DFND,
Kyndryl Hldgs Inc Common Stock,50155Q100,166,3815,DFND,
Core Alternative ETF,53656F847,234,6403,DFND,
Live Oak Bancshares Inc,53803X105,550,26054,DFND,
Lyft Inc Cl A Com,55087P104,23972,305643,DFND,
M & T BK Corp,55261F104,6139,1093479,DFND,
Mks Instrs Inc Com,55306N104,1000,108710,DFND,
Marathon Petroleum Corporation,56585A102,4122,671515,DFND,
Mastercard Inc-A,57636Q104,58768,29019638,DFND,
Mastercard Inc-A,57636Q104,187,92341,OTR,
Mastercard Inc-A,57636Q104,1303,643421,DFND,
McKesson Corp. Common Stock,58155Q103,324,160192,DFND,
Merck & Co Inc,58933Y105,29003,3293581,DFND,
Merck & Co Inc,58933Y105,5041,572456,DFND,
Metlife Inc,59156R108,562,46354,DFND,
Metlife Inc,59156R108,1369,112915,DFND,
Moderna Inc Com,60770K107,0,13,DFND,
Moneylion Inc Cl A,60938K304,33,1371,DFND,
Monster Beverage Corp,61174X109,1300,67821,DFND,
Mosaic Co New Com,61945C103,425,11382,DFND,
Mosaic Co New Com,61945C103,30876,826859,DFND,
Netflix Inc,64110L106,127,90077,DFND,
Netflix Inc,64110L106,105,74473,DFND,
Nextera Energy Inc,65339F101,174541,14753951,DFND,
Nextera Energy Inc,65339F101,38145,3224397,DFND,
Novartis Ag Sponsored ADR,66987V109,10180,1170904,DFND,
Novartis Ag Sponsored ADR,66987V109,215,24729,OTR,
Nvidia Corp,67066G104,19803,2404876,DFND,
Nvidia Corp,67066G104,4566,554495,DFND,
Nuscale Power Corporation,67079K100,300,3474,DFND,
Ocugen Inc Com,67577C105,7000,6945,DFND,
Oracle Corporation Com,68389X105,33181,5654042,DFND,
Oracle Corporation Com,68389X105,129865,22128996,DFND,
Oracle Corporation Com,68389X105,236,40214,OTR,
Organon & Co Common Stock,68622V106,5,96,DFND,
Osisko Gold Royalties LTD,68827L101,385,7126,DFND,
Otis Worldwide Corp,68902V107,830,86270,DFND,
Otis Worldwide Corp,68902V107,1979,205697,DFND,
PJT partners Inc Cl A,69343T107,240,32002,DFND,
Palantir Technologies Inc Cl A,69608A108,5072,188678,DFND,
Palantir Technologies Inc Cl A,69608A108,580,21576,DFND,
Paypal Holdings Inc,70450Y103,3412,266239,DFND,
Paypal Holdings Inc,70450Y103,51338,4005904,DFND,
PIMCO Corporate & Income Opp,72201B101,1390,20002,DFND,
Pimco Etf Tr Enhan Shrt Ma Ac,72201R833,25081,2525417,DFND,
Precision Biosciences Inc,74019P207,95,851,DFND,
Price T Rowe Group Inc,74144T108,9944,1083200,DFND,
Price T Rowe Group Inc,74144T108,120,13072,DFND,
Principal Financial Group Inc,74251V102,57,4896,DFND,
Prologis Inc Com,74340W103,27,3410,DFND,
ProShares DJ Brookfield Glbl I,74347B508,87,4399,DFND,
Q2 Holdings Inc,74736L109,140,11168,DFND,
RBB Fd Inc US Treas 3 Mnth ETF,74933W452,695,34778,DFND,
Regeneron Pharmaceuticals Inc,75886F107,5,5256,DFND,
Rivian Automotive Inc Com Cl A,76954A103,2750,30855,DFND,
S&P Global Inc,78409V104,6,3100,DFND,
S&P Global Inc,78409V104,21,10876,DFND,
Spdr S&P 500 Etf Tr Tr Unit,78462F103,1705,978261,DFND,
Spdr S&P 500 Etf Tr Tr Unit,78462F103,24877,14273428,DFND,
Spdr S&P 500 Etf Tr Tr Unit,78462F103,414,237537,OTR,
Spdr Gold Tr Gold Shs,78463V107,724,175975,DFND,
Spdr Gold Tr Gold Shs,78463V107,2030,493412,DFND,
SPDR Index Emg Mk ETF,78463X509,2285,94325,DFND,
SPDR Index Shs S&P Em Mkt Div,78463X533,2983,112370,DFND,
SPDR Dow Jones REIT ETF,78464A607,2598,277285,DFND,
SPDR S&P Dividend ETF,78464A763,300,42612,DFND,
SPDR Portfolio S&P 400 Mid Cap,78464A847,5160,282149,DFND,
SPDR Portfolio S&P 500 ETF,78464A854,139,9384,DFND,
SPDR Djia Trust,78467X109,5200,2200224,DFND,
SPDR Djia Trust,78467X109,8,3385,DFND,
Spdr S&P Midcap 400 Etf Tr Utser1 S&Pdcrp,78467Y107,105,59814,DFND,
Spdr S&P Midcap 400 Etf Tr Utser1 S&Pdcrp,78467Y107,335,190836,DFND,
SPDR Bloomberg High Yield Bond,78468R622,120,11735,DFND,
Sage Therapeutics Inc,78667J108,9,65,DFND,
Salesforce Inc.,79466L302,5,1369,DFND,
Salesforce Inc.,79466L302,16847,4611192,DFND,
Materials Select SPDR Fund,81369Y100,1500,144570,DFND,
Materials Select SPDR Fund,81369Y100,543,52334,DFND,
Health Care Select Sector SPDR,81369Y209,4276,658590,DFND,
Health Care Select Sector SPDR,81369Y209,422,64996,DFND,
Consumer Staples SPDR,81369Y308,869,72127,DFND,
Consumer Staples SPDR,81369Y308,502,41666,DFND,
Consumer Discretionary Selt,81369Y407,409,81951,DFND,
Consumer Discretionary Selt,81369Y407,250,50093,DFND,
Energy Select Sector SPDR,81369Y506,19468,1709290,DFND,
Energy Select Sector SPDR,81369Y506,234,20545,DFND,
Financial Select Sector SPDR,81369Y605,15275,692263,DFND,
Financial Select Sector SPDR,81369Y605,491,22252,DFND,
Industrial Select Sector SPDR,81369Y704,972,131648,DFND,
Industrial Select Sector SPDR,81369Y704,174,23567,DFND,
Select Sector Spdr Tr Technology,81369Y803,339,76533,DFND,
Select Sector Spdr Tr Technology,81369Y803,981,221471,DFND,
Select Sector SPDR Tr Communic,81369Y852,58,5243,DFND,
Select Sector SPDR Tr Communic,81369Y852,115,10396,DFND,
Select Sector Spdr Tr Sbi Int-Utils,81369Y886,135,10905,DFND,
Select Sector Spdr Tr Sbi Int-Utils,81369Y886,759,61312,DFND,
Senseonics Hldgs Inc Com,81727U105,1000,350,DFND,
Servicenow Inc,81762P102,19873,17774212,DFND,
Servicenow Inc,81762P102,86,76918,OTR,
Servicenow Inc,81762P102,84,75129,DFND,
Shopify Inc Cl B,82509L107,2400,192336,DFND,
Sify Technologies Limited,82655M107,6,2,DFND,
"Skyworks Solutions, Inc.",83088M102,150,14816,DFND,
Snap Inc Cl A,83304A106,60,642,DFND,
Snap Inc Cl A,83304A106,12671,135580,DFND,
Sofi Technologies Inc,83406F102,8505,66849,DFND,
Solventum Corp,83444M101,530,36952,DFND,
Southern Copper Corp,84265V105,1,116,DFND,
Sprott Physical Gold Tr Unit,85207H104,67050,1366479,DFND,
Sprott Physical Gold Tr Unit,85207H104,1858920,37884790,DFND,
Sprott Physical Gold Tr Unit,85207H104,6125,124828,OTR,
Sprott Physical Silver Tr Tr Unit,85207K107,1100,11495,DFND,
Sprott Physical Silver Tr Tr Unit,85207K107,36051,376733,DFND,
Sprott Physical Silver Tr Tr Unit,85207K107,1675,17504,OTR,
Sprott Physical Gold & Silve Tr Unit,85208R101,20576,503906,DFND,
TPI Composites Inc Com,87266J104,200,910,DFND,
Teladoc Health Inc,87918A105,80,734,DFND,
Tesla Inc,88160R101,2907,760558,DFND,
Tesla Inc,88160R101,82,21454,DFND,
The Trade Desk Inc Cl A,88339J105,2600,285090,DFND,
3M Co,88579Y101,5155,704689,DFND,
3M Co,88579Y101,493,67393,DFND,
Towne Bank,89214P109,2316,76567,DFND,
Truist Financial Corp,89832Q109,20842,891412,DFND,
Truist Financial Corp,89832Q109,508,21727,DFND,
Twilio Inc Cl A,90138F102,500,32610,DFND,
Uber Technologies Inc,90353T100,218,16385,DFND,
Uber Technologies Inc,90353T100,15,1127,DFND,
Ulta Beauty Inc,90384S303,7922,3082609,DFND,
Ulta Beauty Inc,90384S303,61,23736,DFND,
Unitedhealth Group Inc Com,91324P102,8594,5024740,DFND,
Unitedhealth Group Inc Com,91324P102,211,123367,DFND,
Universal Display Corp.,91347P105,230,48277,DFND,
Uwm Holdings Corporation,91823B109,1000,8520,DFND,
Valero Energy Corp Com,91913Y100,528,71296,DFND,
Vaneck Vectors Gold Miners ETF,92189F106,480,19114,DFND,
Vaneck Vectors Gold Miners ETF,92189F106,1050,41811,OTR,
Vaneck JP Morgan Emerging Mark,92189H300,226,5740,DFND,
Vaneck Trust Rare Earth ETF,92189H805,233,10746,DFND,
Vanguard Total International,92203J407,1954,98247,DFND,
Vanguard World Fd Consum Dis Etf,92204A108,80,27238,DFND,
Vanguard Consumer Staples ETF,92204A207,4200,917616,DFND,
Vanguard Consumer Staples ETF,92204A207,32,6991,DFND,
Vanguard Financials ETF,92204A405,1000,109910,DFND,
Vanguard Health Care ETF,92204A504,55,15521,DFND,
Vanguard Health Care ETF,92204A504,81,22858,DFND,
Vanguard Industrials ETF,92204A603,4065,1057185,DFND,
Vanguard Industrials ETF,92204A603,45,11703,DFND,
Vanguard Info Tech ETF,92204A702,3457,2027600,DFND,
Vanguard Info Tech ETF,92204A702,145,85045,DFND,
Vanguard World Fd Materials Etf,92204A801,25,5287,DFND,
Vanguard Scottsdale Fds Shrt Trm Corp Bd,92206C409,113468,9011629,DFND,
Vanguard Scottsdale Fds Shrt Trm Corp Bd,92206C409,6994,555463,DFND,
Vanguard Scotts/vanguard Russe,92206C664,10,894,DFND,
Vanguard Scottsdale Fds Inter Term Treas,92206C706,1044,63078,DFND,
Vanguard Scottsdale Fds Inter Term Treas,92206C706,250,15105,DFND,
Vanguard Inter Term Corp Bo .1,92206C870,3910,327463,DFND,
Vanguard Inter Term Corp Bo .1,92206C870,5444,455935,DFND,
Ventas Inc Com,92276F100,45,2886,DFND,
Veralto Corp Com,92338C103,166,18569,DFND,
Veralto Corp Com,92338C103,524,58614,DFND,
Verizon Communications,92343V104,43468,1952148,DFND,
Verizon Communications,92343V104,2127,95524,DFND,
Verisk Analytic Cl B,92345Y106,10,2680,DFND,
Vertex Pharmaceuticals Inc,92532F100,9,4186,DFND,
Viatris Inc Com,92556V106,0,0,DFND,
Village Bank And Trust Finl Co,92705T200,2557,194971,DFND,
Visa Inc,92826C839,78848,21679258,DFND,
Visa Inc,92826C839,100,27495,OTR,
Visa Inc,92826C839,1169,321416,DFND,
Wp Carey Inc REIT,92936U109,1244,77501,DFND,
Walker & Dunlop Inc Com,93148P102,200,22718,DFND,
Waste Mgmt Inc Del,94106L109,5105,1059798,DFND,
Waste Mgmt Inc Del,94106L109,100,20760,OTR,
Waste Mgmt Inc Del,94106L109,6,1246,DFND,
WellTower Inc Com,95040Q104,21,2689,DFND,
Western Asset High Income Op Com,95766K109,326,1320,DFND,
Wisdomtree US Dividend Ex-Fina,97717W406,2124,236401,DFND,
Wisdomtree US Midcap Dividend,97717W505,25363,1296810,DFND,
Wisdomtree Tr US Smallcap Divi,97717W604,17766,612749,DFND,
Workday Inc,98138H101,150,36662,DFND,
Spruce Power Holding Corporati,9837FR209,73,207,DFND,
Xcel Energy Inc,98389B100,4163,271844,DFND,
Xylem Inc,98419M100,570,76967,DFND,
Zimmer Biomet Holdings Inc Com,98956P102,30,3239,DFND,
Zoetis Inc,98978V103,24,4689,DFND,
Zscaler Inc Com,98980G102,16454,2812647,DFND,
Zscaler Inc Com,98980G102,125,21368,OTR,
Zscaler Inc Com,98980G102,9989,1707520,DFND,
Aon PLC ADR,G0403H108,9,3114,DFND,
Accenture PLC ADR,G1151C101,27233,9626321,DFND,
Accenture PLC ADR,G1151C101,100,35348,OTR,
Accenture PLC ADR,G1151C101,8963,3168241,DFND,
Eaton Corp PLC ADR,G29183103,2154,713922,DFND,
Eaton Corp PLC ADR,G29183103,55,18229,DFND,
Johnson Controls International,G51502105,35,2716,DFND,
Linde Plc ADR,G54950103,2250,1072935,DFND,
Medtronic PLC ADR,G5960L103,492,44295,DFND,
Medtronic PLC ADR,G5960L103,271,24398,DFND,
Norwegian Cruise Line Holdings,G66721104,1108,22725,DFND,
Paysafe Limited Shs ADR,G6964L206,175,3925,DFND,
Seagate Technology Hldngs Pl Ord Shs,G7997R103,1000,109530,DFND,
Steris PLC ADR,G8473T100,16,3881,DFND,
Trane Technologies PLC ADR,G8994E103,130,50535,DFND,
Trane Technologies PLC ADR,G8994E103,47,18270,DFND,
Alcon Inc,H01301128,355,35379,DFND,
Bunge Global SA ADR,H11356104,135,13046,DFND,
Chubb Limited Com,H1467J104,14564,4200112,DFND,
Chubb Limited Com,H1467J104,39609,11422840,DFND,
Crispr Therapeutics AG Namen A,H17182108,125,5873,DFND,
Gilat Satellite Networks Shs A,M51474118,800,4216,DFND,
Asml Holding ADR,N07059210,98,81659,DFND,
Lyondellbasell Industries N Shs - A -,N53745100,165,15824,DFND,
Lyondellbasell Industries N Shs - A -,N53745100,5852,561207,DFND,
NXP Semiconductors ADR,N6596X109,3368,808354,DFND,
Navios Maritime Partners LP Co,Y62267409,398,24927,DFND,
